spis_class_path,spis_domain,spis_family,family_id,current_project_mapping,mapping_status,evidence_code_paths,evidence_config_route_paths,evidence_test_paths,evidence_gate_artifacts,evidence_documentation_paths,key_difference,next_action,notes
Top/Transition/LangmuirProbeTransition.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/LocalTimeTransition.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/RCCabsSCUpdater.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/SheathOrPresheathPoissonBCUpdater.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/SimulationParamUpdater.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/SourceFluxUpdater.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/SpinningSpacecraft.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/SunFluxIntensityUpdater.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/SunFluxUpdater.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/TransientArtificialSources.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
Top/Transition/Transition.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,聚合等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持 transition lifecycle smoke 与 object-layer 测试。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Top/Transition/TransitionInterface.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,聚合等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持 transition lifecycle smoke 与 object-layer 测试。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Top/Transition/TransitionObserver.java,Top,Top/Transition,top_transition,SurfaceTransitionEngine 中的 transition/updater/lifecycle 对象层 + DensePlasmaSurfaceCharging 元数据导出。,已等价实现,Toolkit/Surface Charging/include/SurfaceTransitionEngine.h | Toolkit/Surface Charging/src/SurfaceTransitionEngine.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Toolkit/Surface Charging/test/SurfaceCharging_object_layer_test.cpp::ExposesObserverFinalizationAndSunFluxIntensityObjectHooks, EvaluatesExtendedEventBundleWhenSunFluxIsDisabled, ExtendedEventBundleDefaultsToDisabled | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ScdatUnifiedRouteExportsTopTransitionFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目已闭环 transition 语义，但对象层级被收口为统一 transition engine。,保持现有代码路径、测试和 gate 证据不回退。,
